Time_s_,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Velo_x,Velo_y,Velo_z,Pos_x,Pos_y,Pos_z,sum_xyz,magnitude
0.5053153,0.01314967,0.03802609,0.001386622,-0.04451283,0.2295612,0.01230853,-0.001409354,0.002465578,-3.107209E-05,0.6922216,1.615367,-0.2780318,0.05256238,0.040259412403455
0.525558,0.01251214,-0.09682705,0.0139973,-0.04424256,0.2294732,0.01195121,-0.001242012,0.002307685,0.0002209859,0.6922233,1.615395,-0.2780092,-0.0703176,0.098630394706548
0.5350618,-0.05789986,-0.07697859,0.04159443,-0.04415984,0.2294837,0.0119297,-0.001232426,0.001738778,0.0005082528,0.6921928,1.61541,-0.2779898,-0.09328402,0.104919935238698
0.5473375,0.01024006,0.01710776,0.02216634,-0.0441913,0.229631,0.01178572,-0.001285673,0.001486768,0.0007417465,0.6921751,1.615416,-0.2779604,0.04951416,0.029814107547951
0.5610099,0.03326449,-0.06606915,0.03742575,-0.04363878,0.2296989,0.01176015,-0.001341261,0.001165747,0.001334157,0.6921363,1.61537,-0.2778907,0.004621089,0.082899609348797
0.5810423,-0.01511938,-0.04650311,0.03243429,-0.04379687,0.2297058,0.01212077,-0.001423055,0.0009299617,0.001681383,0.6921353,1.615434,-0.2778839,-0.0291882,0.058678091273239
0.5908794,-0.01384246,-0.02896482,0.001674282,-0.04376572,0.2296777,0.0120242,-0.001391747,0.0006524303,0.001755739,0.6921268,1.615447,-0.2778685,-0.04113301,0.032146198047363
0.6028242,0.04453738,-0.04534301,0.01193572,-0.04380151,0.2298216,0.01193478,-0.001188949,0.000398327,0.001861583,0.6921279,1.615428,-0.2778377,0.01113008,0.0646686012744
0.6167369,0.04411628,0.0198722,-0.00280406,-0.04380374,0.2299173,0.01187006,-0.0009192154,5.793595E-05,0.002118673,0.6921108,1.615381,-0.2777837,0.06118442,0.048466617281746
0.6405082,0.02764509,0.01318376,0.01925832,-0.04380336,0.2299325,0.01185205,-0.0006763617,-0.0002384748,0.002471477,0.6921189,1.615357,-0.277734,0.06008718,0.036179355715276
0.6483889,0.01924331,0.02585885,0.005748258,-0.0438058,0.2299864,0.01188226,-0.0002881816,-8.141578E-05,0.002567904,0.6921532,1.615383,-0.2777043,0.05085041,0.032741828516753
0.6584926,0.02778192,0.03873446,-0.008285185,-0.04378134,0.230005,0.01190046,9.861036E-05,2.429093E-05,0.002707917,0.6921957,1.61541,-0.2776718,0.0582312,0.04838220810925
0.672348,0.03659761,-0.02879441,-0.009317994,-0.04370266,0.2299713,0.01197833,0.0004892141,3.646273E-06,0.002827926,0.6922171,1.615415,-0.2776297,-0.001514791,0.047490292195394
0.6925635,0.01428855,0.02226436,-0.01953455,-0.04371431,0.229861,0.01214684,0.0006354107,1.990088E-05,0.003015397,0.6922028,1.615408,-0.2775736,0.01701836,0.032885607234097
0.7020755,0.05050829,0.01492699,0.005623239,-0.04363545,0.2297946,0.01227523,0.0007258315,0.0001387934,0.003114335,0.6922231,1.615424,-0.2775385,0.07105853,0.052967191342396
0.7142553,-0.004711079,0.0225851,0.02656006,-0.04353361,0.2297775,0.01239299,0.0009675084,0.0004696546,0.003256727,0.6922734,1.615467,-0.2775156,0.04443409,0.035181217893167
0.7282901,-0.01317164,0.04251992,0.02935846,-0.04331553,0.2295983,0.01262217,0.0008713687,0.0008707597,0.003440247,0.6922929,1.615519,-0.2774862,0.05870674,0.053323122263062
0.7482576,-0.009898461,-0.01752192,0.02610121,-0.04312803,0.2294925,0.01257493,0.0008974698,0.001279133,0.00424867,0.6922562,1.615547,-0.2773759,-0.001319176,0.0329586174004
0.7577906,-0.04082697,-0.03319777,0.02932645,-0.04307757,0.2293452,0.01262046,0.0007957614,0.00123668,0.00456946,0.6922283,1.615565,-0.2772918,-0.04469829,0.060240963603686
0.7700582,-0.02021382,-0.01906979,0.03789286,-0.04300253,0.229249,0.01271852,0.0004068473,0.001229474,0.004947461,0.6922367,1.615591,-0.2772095,-0.001390751,0.04699068247026
0.7836776,-0.07427532,0.03938442,0.03447138,-0.0430376,0.2291497,0.01273736,0.0003218083,0.001290633,0.005393085,0.6922722,1.61564,-0.2771294,-0.0004195273,0.090863808528134
0.7998867,-0.04754379,0.007091461,0.04473352,-0.04307077,0.2289913,0.01276904,-0.0001560348,0.001622934,0.006108503,0.6922679,1.615694,-0.2770184,0.004281191,0.065664206222486
0.8135247,-0.003501221,-0.006796747,0.04574196,-0.04278671,0.2287834,0.01262136,-0.0007638806,0.001540138,0.006955541,0.6921992,1.615681,-0.2768573,0.035444,0.046376519966415
0.8297057,-0.01108177,-0.03599575,0.01542199,-0.04275339,0.2287387,0.01258309,-0.0009016843,0.001517756,0.007551823,0.6921442,1.61569,-0.2767051,-0.03165553,0.040698124286322
0.8393302,-0.04696568,-0.0179069,-0.01160812,-0.0427206,0.2286448,0.0126387,-0.001116598,0.001450863,0.007690542,0.6921194,1.61573,-0.2765909,-0.0764807,0.05158663031138
0.8554206,-0.01091879,-0.03743552,0.004150785,-0.04280008,0.2286436,0.01268284,-0.001487122,0.00125894,0.007742607,0.6920907,1.615779,-0.2764831,-0.04420353,0.039215652311474
0.8690524,-0.04608018,0.02010843,-0.002429592,-0.04262681,0.2286912,0.01274086,-0.001699556,0.001012984,0.007873228,0.6920474,1.61579,-0.2763661,-0.02840134,0.0503352216687
