Time_s_,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Velo_x,Velo_y,Velo_z,Pos_x,Pos_y,Pos_z,sum_xyz,magnitude
1.811981E-05,-0.008777964,-0.03747621,0.01465309,0.001935743,0.03339268,-0.007380222,-0.0007125215,-0.001803324,-0.0001764149,-0.04922295,1.653364,-0.2474735,0,0.041185338789419
0.05183411,0.01992477,-0.0189578,-0.01015721,0.001645179,0.03368504,-0.007257635,-0.001788776,0.0009418658,-1.426484E-05,-0.04934406,1.653398,-0.2475424,0,0.029318316699178
0.05790281,0.006835555,-0.01397194,-0.003936429,0.001120006,0.03337166,-0.006865155,-0.001708353,0.001094127,5.282403E-06,-0.0494225,1.653468,-0.2475498,0,0.016044794449018
0.0815115,0.01717798,-0.04833847,-0.01163856,0.001264225,0.03332201,-0.007265196,-0.001777099,0.0008863055,-7.796753E-05,-0.0494504,1.653494,-0.2475531,0,0.052603673273843
0.09070873,-0.01074889,-0.05199041,-0.0007331392,0.001388405,0.03334719,-0.007476179,-0.001979813,0.000737024,-0.0001377441,-0.04949045,1.653509,-0.2475627,0,0.053095000446784
0.1031747,0.03942699,-0.009989195,-0.0356388,0.001644503,0.03335939,-0.007502278,-0.001631833,0.0003021687,-0.0005167489,-0.04949903,1.653509,-0.247596,0,0.054077679626332
0.1169653,0.001603245,-0.03168851,-0.0263053,0.001889299,0.03352443,-0.007400403,-0.001603105,2.059661E-05,-0.0006669204,-0.04952335,1.653495,-0.2476044,0,0.041215300721896
0.1330695,0.04422475,-0.04778918,-0.02528934,0.00211182,0.03352556,-0.007127854,-0.001110373,-0.0006185894,-0.001160842,-0.04952025,1.653444,-0.2476229,0,0.069851164061219
0.146522,0.0182137,-0.03105094,-0.03197054,0.002259472,0.03363891,-0.007079117,-0.001223088,-0.0008745548,-0.001364323,-0.049546,1.65342,-0.2476411,0,0.048145771120302
0.1623187,0.02022363,-0.04291928,-0.03483575,0.002339422,0.03367118,-0.007096772,-0.001307849,-0.001193183,-0.001891541,-0.04956245,1.653415,-0.2476947,0,0.058860757806852
0.1723599,6.227195E-05,-0.03035506,-0.03194794,0.002312879,0.03366975,-0.007029526,-0.001386849,-0.001537512,-0.00220381,-0.049582,1.653394,-0.247741,0,0.044069314381631
0.1884131,-0.03990418,-0.02551882,0.009660948,0.002255549,0.03355649,-0.006923007,-0.001577343,-0.001704609,-0.002537111,-0.04960537,1.653363,-0.2477848,0,0.048341364566122
0.2018399,-0.02491816,0.01783102,-0.004136021,0.002126442,0.03341448,-0.006771354,-0.001685939,-0.001793658,-0.002648256,-0.04962492,1.653328,-0.2478159,0,0.03091870878606
0.2142944,-0.03237151,0.004731821,0.005401036,0.001998628,0.03323744,-0.006696883,-0.001919539,-0.001555482,-0.002719375,-0.04966307,1.653324,-0.2478492,0,0.033158343192111
0.2279449,0.01328564,0.004764274,-0.02540495,0.00187494,0.03306858,-0.006583358,-0.002207601,-0.00123791,-0.002843897,-0.04972363,1.653345,-0.2478879,0,0.029062317192052
0.2469893,0.03537557,-0.00834972,-0.01609735,0.00165874,0.03283266,-0.006493165,-0.002283152,-0.0006552339,-0.002999477,-0.0497632,1.653371,-0.2479246,0,0.03975265008348
0.2572379,0.0396574,0.01063833,-0.01892054,0.001569583,0.03270869,-0.006387351,-0.002041831,-0.0004023441,-0.003124374,-0.04977417,1.653381,-0.2479636,0,0.045209183669013
0.2694988,0.03222442,0.01509395,-0.01425689,0.001549428,0.03268779,-0.006428895,-0.001805273,0.0002222976,-0.003297381,-0.04979181,1.653421,-0.2480019,0,0.038334055003001
0.2836556,-0.007501732,0.03459663,-0.008482737,0.001544357,0.03269765,-0.006282545,-0.00148547,0.0006419744,-0.003497269,-0.04979777,1.653463,-0.2480538,0,0.036402741489855
0.299468,0.04379077,-0.002049755,-0.04167681,0.001410607,0.03282086,-0.006305511,-0.001303855,0.0006633031,-0.003431285,-0.04981899,1.653491,-0.2480894,0,0.060487926639641
0.313107,0.01543523,0.04088576,-0.006289182,0.001405836,0.03274944,-0.006182756,-0.0004986578,0.0008340279,-0.003814799,-0.04978919,1.653521,-0.2481591,0,0.04415252808754
0.3287568,0.06392705,0.009508609,-0.01987705,0.001274248,0.03281531,-0.006105076,0.00014668,0.0009886102,-0.003708784,-0.04974246,1.65355,-0.2482046,0,0.067617890536585
0.3389525,0.03296293,-0.009681977,0.01472131,0.001158162,0.03283492,-0.006172037,0.0005580119,0.0009483558,-0.00359446,-0.04970765,1.653564,-0.2482495,0,0.037376626037478
0.3550329,-0.007229945,-0.02612905,0.0329705,0.0009638707,0.0329378,-0.006521116,0.0008730133,0.0008430387,-0.003173473,-0.04968619,1.653585,-0.2482571,0,0.042685517202617
0.3684459,-0.004163895,-0.06046695,0.06478144,0.000849372,0.03298671,-0.006666332,0.001341346,0.000819955,-0.002782187,-0.04965162,1.653606,-0.2482609,0,0.088714287139962
0.3806901,0.04572843,-0.05924831,0.04390514,0.0006835405,0.03312311,-0.00679293,0.001560524,0.0007448962,-0.002290079,-0.04961777,1.653612,-0.2482499,0,0.086770459487861
0.3943353,0.04750201,-0.04217101,0.01816174,0.0007339221,0.03325541,-0.006841562,0.001980484,0.0004110606,-0.001879779,-0.04955363,1.653612,-0.248243,0,0.066065753691959
0.4135509,0.01620834,-0.07459317,0.05011901,0.0008912639,0.03343738,-0.006881906,0.00262885,-0.0004502938,-0.001416588,-0.0494678,1.65357,-0.2482211,0,0.091316847682077
0.4238935,0.002504691,-0.009048603,0.01449403,0.0009246866,0.03355662,-0.007014356,0.002851363,-0.000932399,-0.001258331,-0.04941988,1.653538,-0.2482279,0,0.017269269186969
0.4399052,0.02148266,-0.06919745,0.03265248,0.001168106,0.033755,-0.007106025,0.003095952,-0.001638696,-0.0008390734,-0.04936981,1.653495,-0.2482174,0,0.07947311478432
0.4499521,0.03863884,-0.04985495,0.007264314,0.001342586,0.03367234,-0.007386799,0.00311191,-0.00204619,-0.000538963,-0.04930592,1.653466,-0.2482123,0,0.063492090963226
0.4659576,0.0188633,-0.0674502,0.03532621,0.001502719,0.03387804,-0.007429051,0.003018547,-0.002879939,0.0002220895,-0.04926491,1.653391,-0.248134,0,0.07844294274452
0.4794292,-0.03892986,-0.01647759,0.034314,0.001833374,0.03388999,-0.007528618,0.003046311,-0.003283058,0.0006793712,-0.04922485,1.653353,-0.2480862,0,0.054447182644465
0.4920859,-0.006121329,0.01091535,0.02606126,0.001972402,0.03383852,-0.007682175,0.002671859,-0.00326404,0.001146805,-0.04919362,1.653321,-0.2480587,0,0.028910284345028
0.5056081,-0.06291281,0.03718793,0.04514395,0.002118596,0.03385706,-0.007838069,0.002641349,-0.003299803,0.001506138,-0.04918623,1.653298,-0.2480119,0,0.085900758834524
0.5245934,-0.02019608,-0.007699452,-0.001827723,0.002378341,0.03385688,-0.007867314,0.002044529,-0.003450694,0.002243232,-0.04917169,1.653253,-0.2479326,0,0.021691102699901
0.5349841,0.002738658,-0.01195484,-0.01354794,0.002639497,0.03380341,-0.007964384,0.002071839,-0.00357324,0.002342527,-0.0491302,1.653201,-0.2478898,0,0.018274712812436
