0.5063171,-0.01173904,0.0145802,0.03751836,0.05823509,0.03104995,-0.01283382,-7.170395E-05,0.0006536888,-0.002522661,0.02528214,1.681019,-0.1659455,0.04035952,0.041928689581632
0.5258861,0.02885925,0.06390513,0.02514528,0.05809854,0.0311211,-0.01261312,0.0001627903,0.001562881,-0.002062278,0.02530432,1.681074,-0.1659692,0.1179097,0.074491657270802
0.5359178,0.01255981,0.08844811,0.02678249,0.0578519,0.03093334,-0.01226758,0.0003990939,0.001987978,-0.001683393,0.02533674,1.681111,-0.1659871,0.1277904,0.093263709325922
0.5486393,-0.01966485,-0.01917473,0.05753879,0.05754632,0.03100218,-0.01248617,0.0002462936,0.002655598,-0.0009951364,0.02530956,1.681178,-0.1659616,0.01869921,0.063758044638119
0.5619035,-0.0150823,-0.05968127,0.06276405,0.057251,0.0310551,-0.01301892,-5.72621E-05,0.002339147,-0.0001596424,0.02528405,1.681203,-0.165928,-0.01199953,0.087912775090436
0.5810585,0.02202099,-0.04610425,0.04380546,0.0574467,0.03113532,-0.01284392,0.0003071472,0.001409191,0.000687492,0.02532983,1.681192,-0.165875,0.0197222,0.067301146867469
0.5914221,0.02125026,-0.0414721,0.02181977,0.05750556,0.03121577,-0.01273284,0.0004065398,0.0009102688,0.00103548,0.02534533,1.681188,-0.1658405,0.001597935,0.051454943257003
0.6046057,-0.03316854,-0.06086916,0.05805989,0.05761556,0.03127513,-0.01258978,0.0002384974,0.0004766253,0.001795804,0.02533364,1.681183,-0.1657673,-0.03597781,0.090422106654359
0.61761,0.01933832,-0.03896536,0.01859055,0.05775357,0.03127838,-0.01256246,-3.54189E-05,0.0001831075,0.002585948,0.02530599,1.681181,-0.1656774,-0.001036497,0.047306216415422
0.636631,0.01774945,-0.04810524,0.02916864,0.0579794,0.03127708,-0.01257249,-0.000264038,-0.0008531406,0.003510427,0.02529931,1.681131,-0.165576,-0.00118714,0.058991241406424
0.6468,-0.0008538834,-0.1052864,0.05194541,0.05809285,0.03131346,-0.01268193,-0.0003814947,-0.00135198,0.003911563,0.02530169,1.681092,-0.165505,-0.05419486,0.117406467620643
0.6630654,-0.04384733,-0.05164865,0.05552763,0.05836333,0.03122324,-0.01282935,-0.0004743427,-0.002221615,0.004580451,0.02530694,1.681029,-0.1654144,-0.03996835,0.087598456453217
0.6730866,-0.0099295,-0.07909423,0.03263147,0.05865755,0.03110411,-0.01296716,-0.0007015821,-0.002707028,0.004997468,0.02528548,1.680991,-0.1653417,-0.05639226,0.086135389409347
0.6890082,0.01057479,-0.133078,0.04017498,0.05908785,0.03110977,-0.01313346,-0.001163517,-0.003921436,0.005666944,0.02522779,1.680893,-0.165239,-0.08232822,0.139411647349488
0.7025461,-0.00402086,-0.1156545,0.0393921,0.05972362,0.0310903,-0.01331215,-0.000994686,-0.005122417,0.006039587,0.02521992,1.680778,-0.1651356,-0.08028322,0.122245071110497
