Time_s_,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Velo_x,Velo_y,Velo_z,Pos_x,Pos_y,Pos_z,sum_xyz,magnitude
1.303076,-0.03076662,0.02227081,0.0142372,-0.01929691,0.04825521,0.01550944,0.002821305,0.001831824,-0.001975721,-0.08340156,1.6431,-0.4381573,0.005741395,0.040561951295819
1.312603,-0.0166964,0.04665041,-0.03026422,-0.01948959,0.0483311,0.01555655,0.002609794,0.002104017,-0.002032252,-0.08335745,1.643159,-0.4382188,-0.0003102105,0.058059908933798
1.325006,-0.06469575,-0.01117973,0.02073299,-0.01988921,0.04857076,0.0158344,0.002226729,0.002131732,-0.002023853,-0.08335268,1.643209,-0.4382616,-0.0551425,0.068850444904756
1.341833,-0.06948961,-0.01442022,0.03952892,-0.02000156,0.04846225,0.01578973,0.001731016,0.002059999,-0.001971087,-0.08334363,1.643273,-0.4383224,-0.0443809,0.081235974796244
1.358541,-0.0625992,-0.02553422,0.02965708,-0.01998603,0.04830231,0.01603858,0.0007734669,0.001892993,-0.001737598,-0.08337653,1.643319,-0.4383554,-0.05847634,0.073825461142011
1.367956,-0.08850323,-0.001577659,0.02818029,-0.02021827,0.04814833,0.01582416,4.837359E-05,0.001861196,-0.001473465,-0.08341491,1.643362,-0.43837,-0.06190059,0.092894773707285
1.380664,-0.06693804,0.01161192,-0.008961476,-0.02042467,0.04786654,0.01574621,-0.0007684883,0.002049873,-0.001385902,-0.08346069,1.643412,-0.4383949,-0.0642876,0.06852624561027
1.394225,-0.03120014,-0.008787947,-0.009383217,-0.02081154,0.04757969,0.01591639,-0.001545486,0.002099697,-0.001067657,-0.08351719,1.643438,-0.4383794,-0.0493713,0.033744944933659
1.414311,-0.07899642,-0.009389895,-0.02461233,-0.02056811,0.04737147,0.01628838,-0.002590291,0.001922256,-0.001416734,-0.08362496,1.643499,-0.4384035,-0.1129986,0.083272872350872
1.423735,-0.05795977,-0.08889471,-0.03356665,-0.02083958,0.04710654,0.01629317,-0.003175864,0.001367979,-0.001602277,-0.08369291,1.643485,-0.4384265,-0.1804211,0.111302851238498
1.435952,-0.06760565,-0.03732852,-0.02640358,-0.02075752,0.04683272,0.01646903,-0.004036308,0.001161031,-0.002354476,-0.08378637,1.643496,-0.4384964,-0.1313377,0.081615510823753
1.453078,-0.005207232,0.05012924,-0.10494,-0.02092952,0.04636471,0.0166492,-0.004853818,0.0009351199,-0.002919005,-0.08387506,1.643517,-0.4385854,-0.06001804,0.116415075373294
1.46958,-0.0481758,-0.03584443,-0.008848954,-0.02142879,0.04632327,0.01701051,-0.00595385,0.001121791,-0.003638164,-0.08403313,1.643553,-0.4386655,-0.09286918,0.060696250650496
1.479428,-0.04682511,0.008895122,-0.04279268,-0.02162709,0.04608434,0.01709269,-0.006485666,0.001099633,-0.003876292,-0.08415067,1.6436,-0.4387506,-0.08072266,0.064054095470102
1.491541,-0.02732354,0.00613958,-0.0153777,-0.02186089,0.0459786,0.0176019,-0.006890279,0.001376144,-0.004509164,-0.08427083,1.643628,-0.4388406,-0.03656166,0.031949086258791
