Time_s_,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Velo_x,Velo_y,Velo_z,Pos_x,Pos_y,Pos_z,sum_xyz,magnitude
2.002716E-05,0.02409723,-0.03536503,-0.02497314,0.004799011,0.8212954,-0.02029254,0.0004099655,-0.0002143604,0.001078414,-0.4943027,2.111307,-0.4293987,0,0.049548155781094
0.05695152,0.0254766,0.02050738,-0.001952232,0.004347911,0.8217794,-0.02204976,-0.0009223403,-0.003145581,-0.003020345,-0.4943246,2.111161,-0.4298107,0,0.032763107737624
0.06402826,0.00760972,-0.01900051,-0.007179606,0.004164066,0.8221021,-0.02211077,-0.0006836925,-0.002994549,-0.002965619,-0.4943622,2.110986,-0.4299899,0,0.021690413192175
0.09109068,-0.0002216964,-0.00558859,0.02261554,0.004409653,0.8220863,-0.02223479,-0.0008283349,-0.002585571,-0.002868803,-0.4943773,2.111014,-0.4300179,0,0.023296866856237
0.09941769,0.002870135,-0.04640819,0.02375258,0.004416999,0.82211,-0.02231986,-0.0008643416,-0.00255937,-0.002712179,-0.4943911,2.110985,-0.4300512,0,0.052212476981092
0.1108227,0.003260239,-0.008754273,0.02902179,0.004350244,0.8221228,-0.02238402,-0.0007529792,-0.002671023,-0.002601929,-0.4943952,2.110959,-0.430101,0,0.030488203423381
0.1244588,-0.004709828,0.01394123,-0.006883438,0.004306503,0.822085,-0.02251807,-0.0007638028,-0.002173391,-0.002480282,-0.4944063,2.110972,-0.4301507,0,0.016245683213499
0.1405649,-0.00437875,-0.01673166,-0.002974763,0.004410894,0.8220115,-0.02238958,-0.0006684137,-0.001295015,-0.002531781,-0.4944123,2.111021,-0.4302017,0,0.017549104681296
0.1539664,0.02181587,-0.05233375,-0.01900448,0.004270891,0.8219612,-0.02230652,-0.0006094872,-0.000735786,-0.00234567,-0.4944198,2.111056,-0.4302264,0,0.05979902932692
0.1714935,-0.0130698,-0.001403402,0.02440847,0.00391062,0.8218992,-0.02232782,-0.0006227486,-0.0005246995,-0.002071829,-0.4944331,2.111097,-0.4302548,0,0.027722966070937
0.1796637,-0.0178902,-0.05454692,-0.02530575,0.00370838,0.8218431,-0.02236562,-0.00075965,-0.000413744,-0.002121093,-0.4944538,2.111124,-0.4302984,0,0.062736005934905
0.1962161,-0.04818482,-0.02051766,-0.02117763,0.003662902,0.8218767,-0.02241265,-0.0009361332,-0.0004212727,-0.002076112,-0.4944817,2.111169,-0.4303481,0,0.056491090145678
0.2098637,0.005715068,-0.05448015,-1.571351E-05,0.003669264,0.8218611,-0.02235812,-0.001264619,-0.0007007468,-0.002128635,-0.4945149,2.111159,-0.430371,0,0.054779096706155
0.2217884,-0.004425769,-0.02140552,0.0155938,0.003700807,0.8219069,-0.02233401,-0.00142837,-0.0007744348,-0.002011638,-0.4945418,2.111156,-0.4303828,0,0.026850519362856
0.2354546,-0.000822925,-0.02632449,-0.02864505,0.003660412,0.8219849,-0.02220895,-0.001475037,-0.0007822868,-0.002113755,-0.4945615,2.111163,-0.4304128,0,0.038912656930574
0.2522221,-0.01873573,-0.004307137,-0.003795562,0.003609244,0.8220795,-0.02210943,-0.001703489,-0.0005243268,-0.002317704,-0.4945848,2.111207,-0.4304576,0,0.019595542008346
0.2653022,0.02124542,-0.03536189,0.003735424,0.003556705,0.822135,-0.02206498,-0.001876288,-0.0003059891,-0.002375157,-0.4946111,2.111235,-0.430494,0,0.041422030189669
0.2834468,0.01282014,0.0003859415,0.01472972,0.003474724,0.8222129,-0.02197065,-0.001636931,-0.000206681,-0.002105313,-0.4946117,2.111269,-0.4305041,0,0.019531250066002
0.2910938,0.0207928,-0.006423864,0.01869599,0.003340719,0.8222777,-0.02192533,-0.001392921,-0.0001460325,-0.001941069,-0.4946153,2.111282,-0.4305208,0,0.028690526658659
0.3072433,0.001294466,-0.04185813,0.01126493,0.003235318,0.822288,-0.02189048,-0.001227145,-7.740199E-05,-0.001829194,-0.4946147,2.111314,-0.4305367,0,0.043366772869982
0.3210397,0.01237122,-0.06719346,0.01519447,0.003154244,0.8223097,-0.02191379,-0.001045287,-0.000285585,-0.001655792,-0.4946122,2.111322,-0.4305484,0,0.069991995622857
0.3328533,0.02805999,-0.03215871,0.03636149,0.003019,0.8223473,-0.0219954,-0.0006957992,-0.0006017736,-0.00133678,-0.4945996,2.111316,-0.4305464,0,0.056068733021615
0.3468528,0.0002155297,-0.05860999,0.0202008,0.003031192,0.8223782,-0.02212698,-0.0004750004,-0.0008513971,-0.0009175434,-0.4946074,2.111309,-0.4305263,0,0.061993949887501
0.3680172,-0.02084713,-0.05715793,0.0005018436,0.003040665,0.822354,-0.02224474,-0.000192176,-0.00160061,-0.0003640925,-0.4946078,2.111276,-0.4304895,0,0.060843110424523
0.3764725,0.007142235,-0.02377644,0.01209171,0.003072692,0.8224121,-0.02235106,5.008724E-05,-0.001781145,-0.0001166814,-0.4945867,2.111256,-0.4304791,0,0.027614129219571
0.3889432,0.03868128,-0.05218097,0.04580084,0.003125141,0.8224398,-0.02243351,0.0001714531,-0.002188,9.723961E-05,-0.4945629,2.111225,-0.430466,0,0.079478374521666
0.4029112,-0.001932782,-0.001902072,0.03342751,0.003177448,0.822467,-0.02254018,0.0002073516,-0.002510893,0.0003673286,-0.4945499,2.111187,-0.4304485,0,0.033537325820727
0.4241066,0.009398098,0.01388878,0.04934598,0.003317566,0.8225291,-0.02258232,0.0004236331,-0.002880181,0.0009254062,-0.4945313,2.111141,-0.430417,0,0.052117639852083
0.4325905,-0.01804851,0.04542997,0.009613416,0.003391948,0.8225428,-0.02265312,0.0004397509,-0.002646038,0.001161941,-0.4945239,2.111121,-0.4303932,0,0.049820159375682
0.4443512,0.02467496,0.003300152,0.05379768,0.003499401,0.8225361,-0.02257575,0.0004524747,-0.002498262,0.001248492,-0.4945135,2.111108,-0.4303762,0,0.059278451298887
0.4584584,0.005989475,0.03407416,0.03572604,0.003484202,0.8225048,-0.02252129,0.0004884681,-0.00213324,0.001449236,-0.4945003,2.11111,-0.43035,0,0.049732009527163
0.4743552,0.05994396,0.0131612,0.07580733,0.003443246,0.8224772,-0.02246673,0.0007256924,-0.001584853,0.001942573,-0.4944776,2.111126,-0.4302968,0,0.097535876638489
0.4882927,0.01135587,0.04683227,0.02705657,0.003385999,0.8224049,-0.02235246,0.0007269945,-0.001043052,0.002202769,-0.4944679,2.111145,-0.4302489,0,0.055265493532367
0.5005178,-0.004239461,-0.007526862,0.001300895,0.003351955,0.8223367,-0.02222039,0.0007704853,-0.0005779215,0.00235602,-0.4944535,2.111168,-0.4302047,0,0.008736075357967
0.5190268,0.01826923,-0.06600238,0.01145596,0.003288284,0.8222635,-0.02203901,0.000696379,-0.0004204746,0.002418663,-0.4944406,2.111195,-0.430163,0,0.069435708584512
0.5301151,0.0008142476,-0.01112214,0.009128007,0.00327075,0.8222346,-0.02197029,0.0006330317,-0.0003145302,0.002596298,-0.4944271,2.111221,-0.4301134,0,0.014411300273097
0.5437489,-0.01094111,-0.03280726,0.002877945,0.003284486,0.822195,-0.02199879,0.0004831489,-0.0001605584,0.002676818,-0.4944212,2.111234,-0.4300697,0,0.034703119457243
0.5557604,-0.01950451,-0.04775639,-0.0225371,0.003288543,0.8221593,-0.02197037,0.0002782536,-0.0001970925,0.002568608,-0.4944212,2.111233,-0.4300369,0,0.056294047750971
0.5695858,-0.01565375,-0.05300649,-0.01330561,0.00326942,0.8221674,-0.0218442,0.0001433723,-0.0003860433,0.00245226,-0.494418,2.111229,-0.4300106,0,0.056848627958406
0.5909243,-0.0084771,-0.005033996,0.002468792,0.00324549,0.8222263,-0.02175361,0.0001650868,-0.0004577681,0.002117349,-0.4943981,2.111256,-0.4300127,0,0.010163526838735
0.599123,0.03200623,-0.0419802,-0.01169286,0.003376499,0.8222336,-0.02170195,5.884425E-05,-0.0003829363,0.00188003,-0.4944011,2.111268,-0.430003,0,0.054069017393576
0.6118031,0.01180463,-0.04848601,-0.02910703,0.003477274,0.822249,-0.02162004,4.474436E-05,-0.0007058228,0.001622447,-0.4944125,2.111253,-0.4299924,0,0.057770772002079
0.6251955,0.02005765,0.03935529,-0.01387198,0.003560374,0.822246,-0.02161204,0.0001772585,-0.000696526,0.001399495,-0.4944143,2.111253,-0.4299842,0,0.046298808078196
0.6414471,0.07001139,-0.02593016,-0.01539017,0.003583425,0.8222486,-0.02140771,0.000902508,-0.0009056915,0.0009934824,-0.4943643,2.111258,-0.4299932,0,0.076228772369807
