Time_s_,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Velo_x,Velo_y,Velo_z,Pos_x,Pos_y,Pos_z,sum_xyz,magnitude
0.3039403,0.03966339,-0.1249662,-0.008430876,0.002233729,0.1174834,0.03757592,0.001811815,-0.002257178,-9.56192E-05,0.003049851,1.592373,0.06235111,-0.09373367,0.131380405742267
0.3132319,0.03584809,-0.0926614,0.006536149,0.002502822,0.1175851,0.03758217,0.002327923,-0.003098023,-0.0003077356,0.003097773,1.592308,0.0623281,-0.05027716,0.099568774945056
0.32548,0.004097273,0.008357556,0.0002994205,0.003072811,0.1178926,0.03736372,0.002544344,-0.003308307,-0.0005269985,0.003124237,1.592297,0.062307,0.01275425,0.009312681216286
0.3395486,0.0474341,0.02377376,-0.02118309,0.003267734,0.1180405,0.03738562,0.003060024,-0.003124896,-0.0005975138,0.003208876,1.592264,0.06230342,0.05002477,0.057130629322272
0.3549852,0.009605541,0.1303807,-0.01396742,0.003341604,0.1183639,0.03764872,0.003495498,-0.001870146,-0.0005997581,0.003288747,1.592303,0.06231129,0.1260188,0.131478027387147
0.3726587,-0.01935695,0.1791948,0.01482154,0.002933334,0.1184503,0.03807955,0.003707014,0.0002501388,-0.0006108296,0.003364326,1.592393,0.06231225,0.1746594,0.180845605265203
0.3806577,-0.05741968,0.2094918,-0.02467822,0.002130292,0.1183734,0.03852566,0.003419965,0.002816167,-0.0008770087,0.003409147,1.59256,0.06228888,0.1273939,0.21861574596903
0.3946776,-0.06579622,0.3122425,-0.05661381,0.001368735,0.1181346,0.0389885,0.002423566,0.007132772,-0.001529068,0.003396034,1.592928,0.06221688,0.1898325,0.32408278216347
0.4144855,-0.005635169,0.2525857,-0.07060292,-0.0001602881,0.1177332,0.0398665,0.001612328,0.0125543,-0.002437379,0.003389596,1.593393,0.06213593,0.1763476,0.262328169279997
0.4239316,-0.02487972,0.1054088,-0.08007621,-0.001513307,0.1176205,0.04040743,0.001071002,0.01494705,-0.002967488,0.003251077,1.594055,0.06193781,0.000452904,0.134693065048775
0.4362636,-0.0295025,0.01458476,-0.05705312,-0.002436965,0.1176183,0.04058736,0.0002466798,0.01631289,-0.003842641,0.003259659,1.594173,0.0618819,-0.07197085,0.065864796737169
