Time_s_,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Velo_x,Velo_y,Velo_z,Pos_x,Pos_y,Pos_z,sum_xyz,magnitude
1.955032E-05,-0.07005621,0.00685579,0.0148057,-0.07006462,-0.1557358,-0.00629305,0.0007373745,-0.001487518,0.001226182,-0.8067471,1.717149,-0.1707883,0,0.071931105804348
0.05204487,-0.007736402,0.003318807,0.001292438,-0.07041715,-0.1548603,-0.0070751,-0.004488023,-0.0006254963,0.001841084,-0.8072942,1.717029,-0.170539,0,0.008516853108489
0.05885696,0.03950922,0.02517977,-0.02298023,-0.07039783,-0.1547219,-0.007394499,-0.004627989,-0.0005125342,0.002076318,-0.8075435,1.717016,-0.1704195,0,0.052183241160799
0.08054304,0.02376463,0.004799362,-0.01567411,-0.07037486,-0.1547039,-0.007549427,-0.004162398,6.668689E-05,0.001759704,-0.8075773,1.717082,-0.1703927,0,0.028869868277133
0.09048557,-0.009598544,-0.01227787,0.01043903,-0.07035621,-0.1547812,-0.007592368,-0.004219678,0.0001542619,0.001761044,-0.8076431,1.717084,-0.1703736,0,0.01875770209714
0.1022773,-0.0103458,0.05555771,0.02105166,-0.07027704,-0.1548096,-0.007657678,-0.004061922,8.267642E-06,0.001683032,-0.8076955,1.717073,-0.1703609,0,0.060306438522575
0.1166739,-0.001675781,0.01010263,-0.02153981,-0.07029597,-0.1549154,-0.00774757,-0.004183053,0.0001106525,0.001604417,-0.8077626,1.717083,-0.1703479,0,0.023850252599669
0.1325688,0.001424982,0.0240908,-0.006297656,-0.07029681,-0.1549227,-0.00790463,-0.004046686,0.0001636481,0.001622608,-0.8078101,1.717109,-0.1703267,0,0.024941088357971
0.1458602,0.03644595,0.006495274,-0.01460902,-0.0702879,-0.1549738,-0.007999961,-0.004029914,0.0003815845,0.001871166,-0.8078649,1.717141,-0.170289,0,0.039798487730476
0.1617703,-0.01548683,-0.02488215,0.05017462,-0.07019684,-0.1548946,-0.008059149,-0.004087143,0.000665539,0.002141156,-0.8079354,1.717182,-0.1702493,0,0.058107279637842
0.1719074,0.01928275,-0.03892155,0.02092891,-0.07015404,-0.1548021,-0.008073579,-0.004073036,0.0008301379,0.002257496,-0.8079973,1.71721,-0.1702132,0,0.048215459139272
0.1879187,-0.0165344,0.007731441,0.01036274,-0.07011753,-0.1547123,-0.008143771,-0.003927446,0.0006291609,0.002503634,-0.8080459,1.717228,-0.1701724,0,0.020989235487782
0.2017574,0.05531073,-0.04208945,-0.03307245,-0.0702131,-0.1546107,-0.008156812,-0.003773654,0.000450034,0.002532833,-0.8080862,1.717242,-0.1701434,0,0.076971334674359
0.2140021,0.005887169,-0.03077616,0.002890224,-0.07030866,-0.1545319,-0.008167387,-0.003530923,-1.816668E-05,0.002599709,-0.8081223,1.717233,-0.1701071,0,0.031467195656221
0.2305822,0.01995784,-0.0748038,0.05966565,-0.07046321,-0.1544833,-0.008193025,-0.003147954,-0.000294924,0.002677858,-0.8081576,1.717223,-0.1700533,0,0.097744125770704
0.2471299,0.01052641,0.01428162,0.02376241,-0.07048011,-0.1545343,-0.008220442,-0.002696555,-0.0004707629,0.003169467,-0.8081841,1.717218,-0.1699706,0,0.029655053016837
0.2571974,0.05525009,-0.09601764,0.001109216,-0.07054761,-0.1545425,-0.008229105,-0.002437742,-0.0006350788,0.00322829,-0.8081931,1.717208,-0.169924,0,0.110784431552977
0.2692752,0.01943273,-0.02020801,-0.02560977,-0.07077049,-0.1545482,-0.00827918,-0.002058621,-0.001171411,0.003088481,-0.8081889,1.71717,-0.1698905,0,0.037971765532563
0.2830572,-0.005739063,0.0164862,-0.002979732,-0.07098766,-0.1545337,-0.008257804,-0.001827012,-0.001447564,0.00281721,-0.8081905,1.717134,-0.1698744,0,0.017709050841492
0.2991018,-0.0202582,0.004440222,0.02149952,-0.07105482,-0.1543896,-0.00823372,-0.001296387,-0.001458258,0.002353772,-0.8081746,1.7171,-0.1698875,0,0.029872053531063
0.316546,0.01750549,-0.02966401,0.005080151,-0.07103714,-0.1544201,-0.008158677,-0.001329685,-0.001348865,0.00248638,-0.8081882,1.717078,-0.1698618,0,0.034816712662493
0.3249998,0.004169512,-0.03372996,-0.01322827,-0.07105398,-0.1542515,-0.008189213,-0.0009319837,-0.001253408,0.002067454,-0.8081721,1.717076,-0.1698618,0,0.036470293990341
0.3387971,-0.006090787,-0.03978976,0.01320801,-0.07108656,-0.1541024,-0.008219095,-0.0006062381,-0.001179132,0.001622427,-0.8081573,1.717072,-0.1698674,0,0.042364773005109
0.3588858,0.0426427,0.03090533,-0.06986201,-0.07106305,-0.1541701,-0.008177605,-0.0007543173,-0.001048473,0.001495409,-0.8081692,1.717069,-0.1698618,0,0.087488511994176
0.3686681,0.04699174,-0.01811266,-0.03743581,-0.07104368,-0.1540514,-0.008212918,-0.0004365637,-0.0009694531,0.001128411,-0.808158,1.71706,-0.1698686,0,0.062751352995275
0.3806601,0.02344945,0.01923976,-0.04420761,-0.07106682,-0.1540623,-0.008193575,-0.0003483985,-0.0006981944,0.0008190519,-0.8081552,1.717065,-0.1698756,0,0.053613031370073
0.3947797,0.05002709,-0.0003383886,-0.04575036,-0.07101839,-0.154053,-0.008206833,-9.255699E-05,-0.0004335859,0.0006556354,-0.8081337,1.717076,-0.1698667,0,0.06779321931986
0.4144826,0.0444826,-0.01284617,-0.01805927,-0.0708598,-0.1540773,-0.008304585,0.0002284457,-0.000364532,0.000815134,-0.8081039,1.717077,-0.1698383,0,0.049697716599351
0.4245725,-0.01363554,0.02735864,-0.0184009,-0.07082322,-0.1541233,-0.008230647,0.0004606332,-0.0004489332,0.0007283313,-0.8080817,1.717064,-0.1698419,0,0.035679351940113
0.4360995,0.01263467,0.0271671,-0.01930347,-0.07085034,-0.1541188,-0.008115771,0.0006981111,-0.0005585335,0.0004870675,-0.8080559,1.717047,-0.1698563,0,0.035641409782945
