Time_s_,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Velo_x,Velo_y,Velo_z,Pos_x,Pos_y,Pos_z,sum_xyz,magnitude
1.955032E-05,0.004508097,-0.02720759,0.002112285,0.09186253,0.03834754,0.005918574,-0.0004417801,-0.001649135,0.004987634,0.1848379,1.776141,-0.09199575,0,0.027659314499519
0.05599546,0.01605987,-0.02771761,-0.03166968,0.09021445,0.03713246,0.00572079,-0.003650763,0.001313616,0.003375532,0.1844987,1.776451,-0.09123036,0,0.045046130470418
0.06391716,0.002362966,0.0350404,-0.03209828,0.08929753,0.03664397,0.005826067,-0.00364053,0.001613338,0.003204127,0.1842822,1.776531,-0.09103361,0,0.047578487981803
0.09093428,-0.001689489,-0.008449383,-0.0309301,0.08882246,0.03653245,0.005961385,-0.003747891,0.002578771,0.002933673,0.1842364,1.776641,-0.09098837,0,0.032107906336182
0.1007137,-0.008505289,-0.02240082,-0.02166001,0.08862883,0.03645514,0.006103144,-0.003456418,0.002808294,0.002665595,0.1842018,1.776702,-0.09094861,0,0.032300044408173
0.1126614,-0.003285409,-0.04597226,-0.005379335,0.08833593,0.03638842,0.006082159,-0.003430148,0.0027573,0.002541409,0.1841623,1.776744,-0.09090975,0,0.046402366937513
0.1264701,0.01375209,-0.002975313,0.009602074,0.0881056,0.03626807,0.006172996,-0.003556848,0.002769776,0.002612295,0.1841185,1.776801,-0.09088144,0,0.017034446979831
0.1422949,0.01335445,0.001629198,-0.004359088,0.08771079,0.03603624,0.006200952,-0.003256136,0.003039881,0.002671479,0.1840942,1.776865,-0.09084645,0,0.014142035973918
0.1605916,0.02089785,0.003694051,-0.005302561,0.08729843,0.03598501,0.00630817,-0.00317616,0.002935993,0.003012041,0.1840556,1.776905,-0.09077784,0,0.021874257986669
0.1682124,0.04662221,0.01185944,0.01943409,0.08713572,0.03585329,0.006207977,-0.002919864,0.003404188,0.003310747,0.1840354,1.776982,-0.09071031,0,0.051884104895753
0.1814408,0.02946828,0.04302841,0.003301984,0.08666588,0.03575484,0.006005119,-0.002671187,0.003743544,0.003671024,0.1840125,1.777048,-0.09063277,0,0.052256355633685
0.1979823,-0.005453335,0.001526315,0.04618126,0.08645878,0.03562369,0.006098338,-0.002155269,0.003906178,0.004113211,0.184003,1.77714,-0.09056023,0,0.046527164904023
0.2112818,0.03189437,-0.06764887,-0.02193095,0.08616973,0.03544675,0.006103755,-0.001924147,0.003878237,0.00431887,0.1839942,1.777194,-0.0904949,0,0.077939640217366
0.2274132,-0.0008316189,-0.07909234,0.04107431,0.08607504,0.03540845,0.005901363,-0.001812357,0.00329174,0.004575998,0.183925,1.777246,-0.09040281,0,0.089125687782952
0.2371521,-0.01423515,-0.06412482,-0.03158329,0.08582702,0.03525938,0.005917333,-0.001858107,0.002412509,0.004616049,0.1838704,1.777243,-0.09032694,0,0.072884406205368
0.2590194,-0.01069686,-0.09294105,-0.0382583,0.08592144,0.03520046,0.00562996,-0.002424313,0.001730236,0.004442797,0.1837963,1.777256,-0.09026435,0,0.101075013339295
0.2685237,0.04476735,-0.1179089,-0.07347158,0.08598207,0.03500499,0.005648877,-0.002483444,0.001173391,0.003876615,0.1837721,1.777253,-0.09024104,0,0.145961281244166
0.2790194,-0.00714784,-0.1247966,-0.02924996,0.08626657,0.03505449,0.005476242,-0.00256724,0.0005077168,0.003327146,0.1837155,1.777246,-0.09020784,0,0.128377721437573
0.2927651,-0.001202272,-0.02549897,-0.03591963,0.08624428,0.03486808,0.005446362,-0.002449458,-0.000595136,0.00291941,0.1837162,1.777171,-0.09018025,0,0.044066571778416
0.3090072,-0.03251415,-0.022592,0.009042922,0.08627041,0.03481393,0.005520938,-0.002445808,-0.0008319473,0.002417754,0.1837089,1.777151,-0.09016505,0,0.040612102790176
0.3275332,-0.03946334,0.1260338,-0.0008053761,0.08610287,0.0347286,0.005687862,-0.002691025,-0.0003786532,0.002472103,0.1836599,1.777174,-0.09012476,0,0.132070099420557
0.3352003,-0.02766593,0.1085576,-0.01251971,0.08556604,0.03456483,0.005964406,-0.00292435,0.0007584197,0.002508311,0.1836144,1.777215,-0.09008124,0,0.112724844333465
0.3484259,-0.04728978,0.06299707,-0.009943942,0.08501497,0.03445942,0.006176335,-0.003081111,0.00218381,0.002195509,0.1835493,1.777321,-0.09004709,0,0.079396697961305
0.3646293,0.01194533,0.01246241,-0.0396416,0.0846763,0.03409013,0.006208456,-0.003429507,0.003187561,0.001777559,0.1835147,1.777448,-0.09005067,0,0.04323724430273
0.3781362,0.001188274,0.04730772,-0.04658997,0.08435261,0.03384498,0.006359749,-0.003748668,0.004007106,0.001399439,0.1834573,1.777549,-0.09004632,0,0.066408269735189
0.3944669,0.002096552,0.05578693,-0.07706067,0.08381636,0.03348852,0.006534046,-0.003699513,0.004745227,0.0008221992,0.1834214,1.777654,-0.09007892,0,0.09515736388783
0.4040298,-0.001074072,0.03115243,-0.07769622,0.08334719,0.03318859,0.006671766,-0.00375942,0.005482757,7.871469E-05,0.1833752,1.777782,-0.09013399,0,0.083715769382487
0.4254971,0.02518585,-0.05783488,-0.1184826,0.08293305,0.03286976,0.006614487,-0.003932234,0.00589202,-0.001933537,0.1833018,1.777907,-0.09025827,0,0.134228626833389
0.4350305,-0.005377918,-0.01492512,-0.1156735,0.08265477,0.03257757,0.006459919,-0.004085687,0.00597387,-0.003049234,0.1832258,1.778013,-0.09034964,0,0.116756324060686
0.4458628,-0.01857971,-0.001481377,-0.1209246,0.08243724,0.03225318,0.00643226,-0.004102408,0.006117214,-0.0041727,0.1831592,1.778117,-0.09046134,0,0.122352615866716
0.4595132,-0.008015621,-0.07780699,-0.09415343,0.08193306,0.03207916,0.006205087,-0.004339434,0.006018351,-0.005944957,0.1830846,1.778192,-0.09062788,0,0.122405260072498
0.4760203,0.01313994,-0.07598194,-0.1539759,0.08202809,0.03196788,0.005931988,-0.004067449,0.005012147,-0.008086079,0.1830491,1.778251,-0.09086087,0,0.172204826199068
0.4946918,0.02297347,-0.0501778,-0.1456162,0.08208893,0.03176725,0.006068935,-0.003900535,0.00400846,-0.00938692,0.1830035,1.778282,-0.09105948,0,0.155723057469817
0.5023708,0.06091826,-0.07776774,-0.1276501,0.08209047,0.03181902,0.006351561,-0.003519428,0.003014413,-0.01047502,0.1829487,1.778284,-0.09124437,-0.1444995,0.161410634296269
0.515584,0.0846405,-0.02292951,-0.08012898,0.08225892,0.03220445,0.006674337,-0.002686141,0.0023776,-0.01146254,0.1829323,1.778307,-0.09145352,-0.018418,0.1187873303703
0.536849,0.01701173,0.0407677,0.02184978,0.0818045,0.03293074,0.006966471,-0.001446442,0.003053854,-0.01185513,0.1829673,1.778341,-0.09164706,0.07962921,0.049283031950982
0.5461912,0.05592264,-0.02702643,0.04987331,0.08150411,0.03310472,0.007310775,-0.0007322854,0.003304956,-0.01179434,0.1829973,1.778394,-0.0918192,0.07876952,0.079656246233175
0.5571041,0.07521228,-0.1167849,0.0490526,0.08149441,0.03354651,0.007568236,-0.0001076707,0.003274695,-0.01143293,0.1830102,1.778459,-0.09196076,0.007479995,0.147315153578703
0.5710325,-0.02408359,-0.08600526,0.04906989,0.08164731,0.03388063,0.007372287,0.0002149539,0.002920229,-0.01123112,0.1830105,1.778509,-0.0921087,-0.06101897,0.101905736459889
0.5875034,-0.1144291,0.09417616,0.08476125,0.08152711,0.03361905,0.007195067,-0.0007998389,0.003077476,-0.01039384,0.1829785,1.778569,-0.09222022,0.06450833,0.170726775619211
0.6056156,-0.03162403,0.09602645,0.09806861,0.0807564,0.03325403,0.00750518,-0.001404639,0.004162882,-0.009155026,0.1829461,1.778652,-0.09227285,0.162471,0.140849603974265
0.6131306,-0.03229405,0.005934406,0.06860495,0.07995903,0.03296191,0.007337473,-0.001996343,0.004827102,-0.007834151,0.1828852,1.778781,-0.09230849,0.0422453,0.07605761938237
0.6270685,-0.06325322,-0.108671,0.03206258,0.07982692,0.03260604,0.007039435,-0.002737936,0.004205629,-0.006923722,0.1827904,1.778857,-0.09234813,-0.1398617,0.129762747413346
0.642828,-0.02940624,-0.1459525,-0.02074987,0.08044489,0.03231144,0.007118788,-0.003515924,0.002311425,-0.006973526,0.1826938,1.778823,-0.09243837,-0.1961086,0.150324391670642
0.6568727,0.0136555,-0.08707489,-0.005741724,0.08047927,0.03220469,0.007206996,-0.003391805,0.0006607885,-0.007259808,0.182631,1.778724,-0.09254649,-0.07916111,0.088325967757304
0.6733513,0.02655422,-0.05485082,0.0240527,0.08045753,0.03218371,0.007211615,-0.003155514,0.0001784068,-0.007178026,0.1825877,1.778701,-0.09264693,-0.004243899,0.06551542517017
0.6824522,0.07119175,-0.1024009,0.0352537,0.08049931,0.03214028,0.007302557,-0.002452624,-0.0002278195,-0.00684074,0.1826023,1.778683,-0.09272382,0.004044563,0.129603354419953
0.7041321,0.03789951,-0.003490888,0.03975816,0.08088434,0.03248399,0.007505756,-0.000958604,-0.001090095,-0.005923845,0.1826878,1.778657,-0.09270999,0.07416679,0.055038810938065
0.7138681,0.04638861,0.01950431,0.03309567,0.08090926,0.0327403,0.007564636,-0.0006163213,-0.001064829,-0.005396611,0.1826981,1.77865,-0.0927473,0.09898859,0.06022993612455
0.7243423,0.0269311,0.02531637,0.07657275,0.08069243,0.03292606,0.007707401,2.677063E-05,-0.0007454116,-0.004720961,0.1827227,1.778655,-0.09277508,0.1288202,0.085026983371176
0.7380247,0.0196235,0.006286114,0.05592693,0.0805072,0.03308956,0.007724456,0.0003935576,-1.984643E-05,-0.004172727,0.1827383,1.778691,-0.09280011,0.08183654,0.059602164915096
0.7546797,-0.02595498,-0.01198198,-0.01558873,0.08048699,0.03321884,0.007798836,0.0003981096,0.0002364628,-0.003796083,0.1827496,1.77872,-0.09283134,-0.05352569,0.032561285872111
0.773015,-0.01558524,-0.0006216839,-0.02131775,0.08054253,0.0331682,0.007682088,0.0005287186,0.0003289645,-0.003942317,0.1827713,1.778741,-0.09289381,-0.03752467,0.026414629448321
0.7810459,-0.01354203,-0.03237627,0.02091933,0.08044655,0.03319487,0.007531567,0.0002542402,0.0002340129,-0.003739551,0.1827646,1.778748,-0.09294227,-0.02499897,0.040856182673408
0.7937374,-0.03270711,-0.01229766,0.04383336,0.0803838,0.03315873,0.007477513,0.0001789235,0.0002527396,-0.003644133,0.1827651,1.778768,-0.09301171,-0.001171403,0.056056673216708
0.8150845,0.009661792,-0.04833589,0.03485813,0.08037229,0.0332416,0.007321549,5.252194E-06,-5.267229E-05,-0.003109773,0.1827642,1.778773,-0.09305534,-0.003815962,0.060372160160314
0.824914,0.007828543,0.01181616,0.02632971,0.08034239,0.03324647,0.007403041,0.0002918262,-0.0002446405,-0.002897479,0.1827925,1.778771,-0.09308162,0.04597442,0.029902535370342
0.8358593,-0.02456431,-0.03408936,0.06053358,0.08037186,0.03332869,0.007320681,0.0001987705,1.308573E-05,-0.002367128,0.1828028,1.778793,-0.09308329,0.001879912,0.073687208005205
0.8496351,-0.02673071,-0.0458342,0.08793171,0.08028244,0.03337295,0.007358377,7.295195E-05,-7.710073E-05,-0.001617676,0.1828035,1.778798,-0.09306762,0.0153668,0.10269999774823
