1.102048,-0.007112433,-0.03029054,0.01307028,-0.09490071,-0.03301036,-0.0107622,-0.0002015275,7.610349E-05,0.0008225461,-0.06582093,1.596923,-0.242659,-0.0243327,0.033748120734311
1.111938,-0.02646775,-0.03326581,-0.003757843,-0.09483889,-0.0331933,-0.01086483,-0.0003756513,-0.0001136606,0.000863284,-0.06583273,1.596933,-0.242668,-0.06349141,0.042676429755786
1.126389,-0.004229532,-0.04391965,0.002128952,-0.09470564,-0.03335062,-0.01100551,-0.000589154,-0.0004681289,0.0009081186,-0.06583738,1.596902,-0.2426604,-0.04602023,0.04417416601596
1.149697,-0.05369232,-0.05875246,0.03165888,-0.09452493,-0.0334438,-0.01094292,-0.001258129,-0.001029684,0.001261435,-0.06586027,1.596859,-0.2426257,-0.0807859,0.085656301562481
1.158063,-0.04044261,-0.004553474,-0.007452548,-0.09461081,-0.03334558,-0.01106801,-0.00148964,-0.001099697,0.001178625,-0.06587684,1.596866,-0.2426385,-0.05244863,0.041374861626562
1.167585,-0.05519637,0.04570942,0.03436184,-0.09452409,-0.03329556,-0.01100163,-0.001980185,-0.0008540353,0.001387325,-0.06594157,1.596882,-0.2426181,0.02487489,0.079477831424893
1.181962,-0.08485967,-0.004277851,0.055781,-0.09422168,-0.03324097,-0.01110755,-0.002666169,-0.000524206,0.001682183,-0.06602705,1.596889,-0.2425874,-0.03335652,0.101641447099931
1.204879,0.004113926,0.07030759,0.004715801,-0.09419101,-0.03290156,-0.0109178,-0.003337067,0.0006275006,0.002104963,-0.06606913,1.596954,-0.2425442,0.07913732,0.070585553661161
1.213164,-0.009238677,0.02714973,0.004595112,-0.09390558,-0.03264803,-0.01093352,-0.003362461,0.0007891472,0.002323611,-0.06609082,1.596966,-0.2425108,0.02250617,0.029044383545009
1.222949,-0.02681632,0.01873213,0.007929802,-0.09377491,-0.03255394,-0.01087152,-0.003672876,0.001406149,0.00229012,-0.06617177,1.597032,-0.2424802,-0.0001543853,0.033658422035124
1.237425,-0.0176034,0.02064341,-0.01005987,-0.09363644,-0.03231756,-0.01099183,-0.00376595,0.001512139,0.002163786,-0.06624341,1.597102,-0.2424736,-0.007019853,0.028934945873806
1.260734,-0.03792246,-0.1077316,-0.03067357,-0.09339186,-0.03220025,-0.01086512,-0.004036746,0.001109201,0.001863938,-0.06632698,1.59712,-0.242466,-0.1763276,0.118258520262535
1.268992,-0.002222484,-0.09506279,-0.03706298,-0.09349832,-0.03214088,-0.01087771,-0.004107713,0.0007345554,0.001481389,-0.0663873,1.59712,-0.2424648,-0.1343483,0.102056545204117
1.278747,-0.009753709,-0.09088355,-0.0376131,-0.09346,-0.03208549,-0.0107475,-0.004298254,-2.147065E-05,0.001156642,-0.06644535,1.597069,-0.2424669,-0.1382504,0.09884178671048
1.2934,0.01721913,-0.04005605,-0.05703761,-0.09376209,-0.0321613,-0.01075398,-0.004209016,-0.001208672,0.000420949,-0.06649935,1.596999,-0.2425065,-0.07987452,0.07179327465376
1.315964,0.03088308,0.0176309,0.01156254,-0.09395605,-0.03226447,-0.01103769,-0.003630105,-0.001574763,0.0002826237,-0.06652617,1.596987,-0.2425301,0.06007652,0.037393926840616
1.324276,0.008479616,0.0150785,0.0262108,-0.0938687,-0.03239657,-0.01113379,-0.003617581,-0.001555077,0.0005331242,-0.0665679,1.596975,-0.2425191,0.04976892,0.031404952928689
1.33401,0.0140832,-0.01177073,0.01345887,-0.0938746,-0.032407,-0.01125751,-0.003146981,-0.001184533,0.0005060711,-0.0665741,1.596982,-0.2425188,0.01577134,0.022760223511294
1.34886,0.0359855,-0.000746984,-0.05345108,-0.09383609,-0.03247716,-0.0112262,-0.003108917,-0.001062936,0.0005439381,-0.06659758,1.59698,-0.242516,-0.01821256,0.064440148775926
1.371463,-0.005994922,-0.01928256,0.02126699,-0.09393308,-0.03261073,-0.011186,-0.003261969,-0.001213436,0.00030774,-0.06666219,1.596986,-0.2425755,-0.004010495,0.029326460786522
1.379315,0.01089121,0.02655041,-0.001841826,-0.09401488,-0.03262715,-0.0112085,-0.003198658,-0.001030482,0.0002842168,-0.06670845,1.596989,-0.2425909,0.03559979,0.028756477358794
1.389691,-0.03271915,0.003999909,0.03580981,-0.09384307,-0.03259492,-0.01126787,-0.003304475,-0.001162341,0.0005350764,-0.06675303,1.596968,-0.2425734,0.00709057,0.048671194284281
1.404252,0.006076012,0.001271166,0.02017139,-0.09373541,-0.03247588,-0.01157707,-0.003150191,-0.001224148,0.0008447389,-0.0667702,1.596945,-0.2425371,0.02751856,0.021104941865415
1.4243,-0.04473658,-0.03673169,0.03721382,-0.09363052,-0.03225157,-0.01154239,-0.003105476,-0.001151731,0.001323313,-0.06679165,1.596937,-0.2424929,-0.04425445,0.068814582048498
1.43353,-0.03956018,-0.02597123,0.05827811,-0.0935503,-0.0321365,-0.01136143,-0.003383724,-0.001186447,0.0014831,-0.06685245,1.596934,-0.2424748,-0.0072533,0.075072308263071
1.445182,0.0003670048,0.05075236,0.006371718,-0.09350075,-0.03199546,-0.01118235,-0.003726462,-0.0008548496,0.001694421,-0.066921,1.596955,-0.2424511,0.05749108,0.051152082762495
1.462739,0.05032917,-0.01285859,-0.0287342,-0.0933859,-0.03190301,-0.01125058,-0.003808486,-0.0007810217,0.001971332,-0.06697476,1.596958,-0.2424111,0.008736377,0.059363488330498
1.479559,0.04887808,-0.03059753,-0.03149757,-0.09345495,-0.03169465,-0.01147553,-0.003516157,-0.0008423293,0.002290438,-0.06699836,1.596949,-0.2423531,-0.01321702,0.065706719125762
1.488973,0.01660968,-0.09452574,-0.02266875,-0.09362003,-0.03145206,-0.011822,-0.00333633,-0.001334908,0.002233657,-0.06702602,1.596915,-0.2423373,-0.1005848,0.098614751843586
1.500628,0.01195244,-0.1603594,-0.04444151,-0.09404985,-0.03132102,-0.0117545,-0.003436817,-0.002554791,0.002020613,-0.06710267,1.596851,-0.2423322,-0.1928485,0.166832386714387
1.515177,-0.0537103,-0.171049,0.002145818,-0.09491523,-0.03142312,-0.01157664,-0.003488325,-0.00436561,0.00150494,-0.06719935,1.596728,-0.2423379,-0.2226134,0.179296252115822
1.535064,-0.06957839,-0.06311877,-0.013561,-0.09588908,-0.03100044,-0.01121037,-0.003885034,-0.006980473,0.001235279,-0.06721187,1.596509,-0.2423384,-0.1462582,0.094915926060766
1.544398,-0.053407,-0.08542608,-0.005753019,-0.09654859,-0.03056466,-0.01106304,-0.004175813,-0.007895354,0.001185893,-0.06725574,1.596356,-0.242327,-0.1445861,0.100910947822994
1.55612,0.03450111,-0.02771309,-0.01982183,-0.09711643,-0.03003469,-0.01107572,-0.004601982,-0.008707285,0.00120361,-0.06732094,1.596179,-0.2423193,-0.01303381,0.048489656755229
1.574134,0.020772,0.01903099,0.04425036,-0.09714731,-0.02986655,-0.01093226,-0.004557275,-0.008672957,0.001639393,-0.06742775,1.596057,-0.2422667,0.08405336,0.052457118953074
1.58684,0.09136912,0.07818787,0.03027816,-0.09721372,-0.02969052,-0.0110614,-0.003824797,-0.007595308,0.002198933,-0.0674504,1.596027,-0.2422214,0.1998352,0.124009782424482
1.600173,0.07238535,0.05855774,0.05052043,-0.09706465,-0.02988463,-0.01132921,-0.002821804,-0.006262148,0.002996925,-0.06743896,1.595998,-0.2421181,0.1814635,0.105929040895617
1.615665,0.0652281,0.09206797,0.03682233,-0.09696589,-0.03000717,-0.01146927,-0.001646184,-0.005099935,0.003641308,-0.06739271,1.596008,-0.2420311,0.1941184,0.118689092978928
1.626165,0.06172606,0.08073469,-0.0007690266,-0.09691574,-0.03002592,-0.01164068,-0.000874996,-0.004242827,0.00387634,-0.06736243,1.596016,-0.2419671,0.1416917,0.1016306411877
1.642337,0.01170558,0.04597343,0.04412898,-0.09689795,-0.03018977,-0.01177641,-0.0001226499,-0.003286313,0.004266214,-0.06732297,1.596062,-0.2418931,0.101808,0.064791535966062
1.659943,-0.01089103,0.04723724,0.01299799,-0.09672275,-0.03028988,-0.01185693,0.0001579011,-0.002466892,0.004604732,-0.06730413,1.596076,-0.2418118,0.0493442,0.050188838648231
1.66747,0.0127169,0.04226694,-0.001841669,-0.09655759,-0.03033762,-0.0119242,-2.529961E-05,-0.001767142,0.004793562,-0.0673064,1.596084,-0.2417381,0.05314217,0.044176981181598
1.682271,-0.06137098,0.0350784,0.0253647,-0.09635027,-0.03018692,-0.01185783,-7.408834E-05,-0.0009941481,0.004731853,-0.0673002,1.596106,-0.2416797,-0.0009278748,0.075101662108096
