Time_s_,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Velo_x,Velo_y,Velo_z,Pos_x,Pos_y,Pos_z,sum_xyz,magnitude
2.002716E-05,-0.000773143,-0.03302436,0.0334434,-0.07184158,0.04959131,-0.04573291,0.0001686079,-0.001885911,-0.0007898213,0.04262522,1.819888,0.02408332,0,0.047007100387293
0.05796051,-0.006925286,0.02127611,-0.008074567,-0.0719161,0.04872987,-0.04605814,0.002007748,-0.001489752,-4.949122E-05,0.04292497,1.819832,0.02407563,0,0.023787206369018
0.06551504,-0.07183677,0.001868707,2.244953E-05,-0.07201476,0.04851538,-0.04584702,0.001798122,-0.001159871,-2.469647E-05,0.04302087,1.819788,0.0240742,0,0.071861074534492
0.0892024,-0.03453741,0.01933814,0.0003212723,-0.0719049,0.04860879,-0.04586576,0.001388307,-0.0005450247,3.712369E-05,0.04302341,1.819846,0.02407444,0,0.039584081026387
0.0990324,0.03389352,-0.01719345,-0.007063807,-0.07186473,0.04865922,-0.04585244,0.001159932,-8.390483E-05,1.04889E-05,0.04302654,1.819883,0.02406651,0,0.0386559531902
0.1095324,-0.009183802,-0.02411108,0.01141795,-0.0717581,0.04875523,-0.0457791,0.001094143,0.0001958177,-1.618416E-05,0.04303586,1.819915,0.02405906,0,0.028214463239029
0.1225348,0.007456956,-0.001635243,0.006232596,-0.07162289,0.04874711,-0.04577756,0.0005984989,0.0003393325,0.0002108374,0.04301324,1.819949,0.02406949,0,0.009855225954153
0.1387744,-0.02363628,-0.007654601,-0.009466023,-0.0715039,0.04883967,-0.04580454,0.0004846183,0.0002815879,0.0004691495,0.04299775,1.81998,0.02409995,0,0.026587067188631
0.1565199,-0.03096943,-0.02044757,0.01079562,-0.07139558,0.04883488,-0.04581689,0.0003168351,-4.514144E-05,0.0007812692,0.04297942,1.819982,0.02413493,0,0.038649118232411
0.1642098,0.01215609,-0.01075529,-0.001343169,-0.0713857,0.04880996,-0.04577536,0.0002720706,-7.406704E-05,0.0009371195,0.04298511,1.82,0.02413988,0,0.016286523481042
0.1785965,0.005517602,-0.04925106,0.00994866,-0.07137953,0.04874862,-0.04583848,0.0002404098,-0.0005507244,0.001084248,0.04299322,1.819986,0.02414322,0,0.05054786238787
0.198401,-0.03607528,-0.06053204,0.01515203,-0.07148641,0.0486028,-0.04582131,-0.000243693,-0.001330797,0.001468577,0.04297453,1.819963,0.02416795,0,0.072077304714122
0.207849,0.03209863,-0.07345815,0.02328889,-0.07153229,0.04857545,-0.04585195,-0.0003251825,-0.001562187,0.001683528,0.04296932,1.81995,0.02420104,0,0.083479306454194
0.2198734,-0.03333445,-0.04727755,0.02392727,-0.07160135,0.04864852,-0.04588665,-0.0003954859,-0.001937442,0.001814352,0.04296404,1.819929,0.02423203,0,0.062600855300257
0.2335162,-0.01979812,-0.008628815,-0.005598411,-0.0716436,0.04867415,-0.04600478,-0.0005871558,-0.002343617,0.002122567,0.04293877,1.819889,0.02427524,0,0.022310630664519
0.250071,-0.009052451,-0.02505523,0.005917841,-0.07170101,0.04869996,-0.04603676,-0.0009614804,-0.002527454,0.002370881,0.04289725,1.819856,0.02431852,0,0.027289780924315
0.267715,-0.009974203,-0.06321327,0.02074114,-0.07173555,0.04880267,-0.04606308,-0.0009404093,-0.002835092,0.002408067,0.04288256,1.81982,0.02434397,0,0.067272555810149
0.2756886,0.01602681,0.0009281449,-0.01568988,-0.07190138,0.04878373,-0.04613791,-0.001022688,-0.002945463,0.002333624,0.04286295,1.819791,0.02436227,0,0.022447551919288
