Time_s_,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Velo_x,Velo_y,Velo_z,Pos_x,Pos_y,Pos_z,sum_xyz,magnitude
2.0504E-05,-0.001091808,-0.01932979,-0.0441654,0.05576475,-0.05840503,-0.02099581,-0.001100045,-0.002438653,0.003098934,-0.07852459,1.590949,-0.2650822,0,0.048222557289292
0.06078959,0.02963156,-0.0335939,-0.02689155,0.055564,-0.05858111,-0.0206469,0.001894742,-0.002804621,0.001333876,-0.0784483,1.590912,-0.265077,0,0.052246865283506
0.06844664,0.0008520496,-0.009201999,-0.02120338,0.05518293,-0.05858481,-0.02018604,0.001914415,-0.002952558,0.001177317,-0.07836819,1.590781,-0.2650346,0,0.023129764774609
0.08228016,-0.0006114771,0.007841395,-0.01125183,0.05495156,-0.05871643,-0.02025369,0.00209655,-0.002954071,0.0008769643,-0.07832694,1.590741,-0.2650307,0,0.013728257417774
0.09513187,0.0344478,-0.02628544,-0.01344457,0.05497384,-0.05877023,-0.02033376,0.002164366,-0.002775482,0.000811322,-0.07826471,1.590693,-0.2650189,0,0.045368842301343
0.1077132,-0.02591912,0.02254243,-0.02050331,0.05480507,-0.05891504,-0.02026113,0.002322424,-0.002613039,0.0005931737,-0.07823014,1.590688,-0.265031,0,0.040004350223513
0.1211176,-0.01783342,0.01549479,-0.06785019,0.05476646,-0.05907179,-0.02020553,0.002115697,-0.00256652,0.0003342476,-0.07823563,1.590684,-0.2650621,0,0.071845447217923
0.1373281,-0.03058361,0.004994988,-0.01267781,0.05469527,-0.05905038,-0.02025802,0.001750187,-0.002271408,-0.0002759041,-0.07825565,1.590694,-0.2651215,0,0.033481847798525
0.150929,-0.02260231,-0.01774317,-0.02623159,0.05473126,-0.05904668,-0.02031126,0.001536724,-0.002192527,-0.0004055098,-0.07823443,1.590669,-0.2651259,0,0.038907332183557
0.1670713,-0.01300348,-0.005806131,-0.03643458,0.05479463,-0.0589218,-0.02028542,0.001388475,-0.002221935,-0.0008146711,-0.07820916,1.590636,-0.2651466,0,0.039118801429936
0.1765451,-0.004263723,0.00695391,-0.02328803,0.05478885,-0.05886478,-0.0203047,0.001450724,-0.00211892,-0.00108441,-0.07819915,1.590628,-0.2651852,0,0.024675265284958
0.1928115,0.001250564,0.03593775,-0.02945111,0.05477639,-0.05887996,-0.02015077,0.001055216,-0.001493355,-0.00154102,-0.07824302,1.590678,-0.2652619,0,0.04648067880786
0.206274,0.01698232,-0.02893398,-0.01098413,0.05482949,-0.05889795,-0.02004882,0.001146875,-0.001181966,-0.001766395,-0.07824588,1.590705,-0.2653159,0,0.035301920513967
0.2183089,0.04071149,0.04492573,-0.02668094,0.05491614,-0.05896902,-0.02006919,0.001527668,-0.001164072,-0.001839576,-0.07820344,1.590709,-0.2653337,0,0.066239105125723
0.2356443,0.005462951,0.01807932,-0.00477029,0.05506039,-0.05912296,-0.02006256,0.001695145,-0.000734964,-0.001771958,-0.07816839,1.59074,-0.2653422,0,0.019479766868345
0.2523389,-0.02681098,0.08091562,0.01053685,0.05545164,-0.05916286,-0.02018187,0.002128702,0.0006666064,-0.001972635,-0.07814813,1.590858,-0.2654114,0,0.08589057939559
0.2619767,0.04277008,-0.09652316,0.05349736,0.05612862,-0.05916895,-0.02040398,0.002270007,0.000619572,-0.001849025,-0.07811546,1.590844,-0.2654333,0,0.118355261814295
0.2740221,-0.005696145,-0.01327834,-0.01773254,0.05580735,-0.05934454,-0.02029455,0.002161396,0.0003853913,-0.001905531,-0.07812214,1.590911,-0.2655002,0,0.02287364214586
0.2879181,0.002477461,-0.00345587,-0.0006859437,0.05584531,-0.05940164,-0.02025659,0.002504969,0.0003914705,-0.002030354,-0.07805085,1.590922,-0.2655115,0,0.004307129609956
0.3040047,0.005496565,-0.004061271,-0.008293191,0.05602613,-0.05944793,-0.02019066,0.00288153,0.0002096515,-0.001738262,-0.07797122,1.590931,-0.2655017,0,0.010746309328022
0.3217001,0.01346898,-0.04093212,-0.02783945,0.05615724,-0.0594892,-0.02013131,0.002899396,-7.826415E-05,-0.001606331,-0.07794809,1.590937,-0.2655199,0,0.051301922184589
0.3294759,-0.007002335,-0.0436515,0.001794149,0.05614719,-0.05951539,-0.02014013,0.002891917,-0.0003068873,-0.001626911,-0.07792568,1.590932,-0.2655411,0,0.044245956798402
0.3433266,0.008160197,-0.01931866,-0.002043563,0.05611186,-0.0595971,-0.02004073,0.002673661,-0.0006270679,-0.001352208,-0.07789993,1.590918,-0.2655439,0,0.02107073238979
0.3593831,0.02338958,0.01980272,-0.03205699,0.05606871,-0.0595853,-0.02007292,0.002845454,-0.000868473,-0.001273353,-0.07782745,1.590899,-0.265552,0,0.044349416222115
0.3728242,0.02654309,-0.01224674,0.0005227358,0.0560863,-0.05965726,-0.02005178,0.002947372,-0.0008650681,-0.00106976,-0.07776999,1.59089,-0.2655518,0,0.029236814243127
0.3890629,0.005788303,0.004962651,0.01125869,0.05613507,-0.05969926,-0.01990497,0.002858573,-0.0007958897,-0.0009597442,-0.07776475,1.590905,-0.2655522,0,0.013597445873045
0.3986526,0.00329154,-0.03108637,-0.01086942,0.0561362,-0.05978303,-0.01992041,0.00303677,-0.0009630175,-0.001035954,-0.07773232,1.590896,-0.2655661,0,0.033095940627008
0.4149308,-0.006222961,-0.09665204,0.01994933,0.05610052,-0.05984861,-0.01986441,0.003214934,-0.001615285,-0.001121409,-0.07767224,1.590855,-0.2655737,0,0.098885375347762
0.428565,-0.005647528,-0.09319153,0.02247854,0.05593973,-0.05988893,-0.01991533,0.00336448,-0.002399418,-0.001278284,-0.07759929,1.590789,-0.2655877,0,0.096030419837003
0.4441566,0.04662537,-0.06247301,0.00672768,0.05573974,-0.05998069,-0.01985284,0.003391792,-0.002792181,-0.001257989,-0.07754397,1.590737,-0.2655993,0,0.078243622534647
0.4541998,-0.006098673,0.07471649,-0.03416606,0.05559902,-0.05999485,-0.01965092,0.003606991,-0.002500809,-0.001369245,-0.07751155,1.590732,-0.2656368,0,0.082383657588418
0.4749713,-0.01733762,0.02449768,-0.02157994,0.05552307,-0.06026639,-0.0191863,0.003795595,-0.00136103,-0.00132061,-0.07749391,1.590796,-0.2656574,0,0.036965164348793
0.4841566,-0.00591635,-0.01130124,-0.0186452,0.05552218,-0.06043316,-0.0190844,0.003827929,-0.00123728,-0.001369437,-0.07742143,1.590782,-0.2656698,0,0.02259125805052
0.4962521,0.002621103,-0.03927589,-0.04969416,0.05537575,-0.06048687,-0.0191143,0.004043542,-0.001575534,-0.001846348,-0.0773263,1.590746,-0.2657151,0,0.063395388113711
0.5099745,-0.006870123,-0.02296773,-0.02493967,0.05520431,-0.06065485,-0.01911981,0.003951231,-0.001980531,-0.002237461,-0.07728028,1.590716,-0.2657672,0,0.034593382595665
0.5293684,-0.003282578,-0.02661016,-0.03760164,0.05525012,-0.06066964,-0.01890977,0.003454817,-0.00186021,-0.00271474,-0.07728195,1.590726,-0.2658376,0,0.046181809714307
0.5394526,-0.009871952,-0.02736708,-0.04289496,0.05521688,-0.06071533,-0.018872,0.003194579,-0.002102272,-0.002737248,-0.07724833,1.590697,-0.2658845,0,0.051830394854201
0.5516143,-0.02268786,-0.04030335,-0.01688965,0.05512503,-0.06079457,-0.01880246,0.003064081,-0.002004975,-0.003128787,-0.07720542,1.590685,-0.2659237,0,0.049237780160534
0.5652308,-0.05351201,-0.04521093,0.009711705,0.05502921,-0.06070412,-0.01878847,0.002704061,-0.002067604,-0.003323103,-0.07716584,1.590658,-0.2659651,0,0.070723973533978
0.5849042,-0.02553915,-0.0183888,-0.007822285,0.0550744,-0.06047896,-0.01870701,0.001736276,-0.002102765,-0.003379565,-0.07721591,1.590657,-0.266025,0,0.032428140414283
0.5947332,-0.01580642,-0.03767559,0.007446484,0.05502255,-0.06039545,-0.01867499,0.001338487,-0.001989322,-0.003381171,-0.07723999,1.590653,-0.2660834,0,0.041530024002255
0.6073117,-0.01326603,0.01194123,0.009677019,0.05507809,-0.06031656,-0.01858209,0.0009925137,-0.001738353,-0.003205326,-0.07725596,1.590655,-0.2661246,0,0.020303332921915
0.6208644,0.01228743,-0.01384078,0.03493661,0.05511464,-0.06023673,-0.01854295,0.001174872,-0.001732927,-0.002988759,-0.07720661,1.590624,-0.2661396,0,0.039536249681208
0.6404471,0.01882952,0.006414134,0.02392149,0.0551248,-0.06030123,-0.01856574,0.001645829,-0.001426487,-0.002398226,-0.07714796,1.590618,-0.2661301,0,0.031111564745468
0.6504607,0.02598459,-0.0256866,0.03498238,0.05517707,-0.0603764,-0.01851841,0.001673382,-0.001430687,-0.001992899,-0.07715106,1.590619,-0.2661489,0,0.05058426245718
0.6667066,0.02618986,-0.05235306,0.04433043,0.05511907,-0.06060047,-0.01839371,0.001736914,-0.001502659,-0.00140367,-0.07716393,1.590623,-0.266157,0,0.073429824516906
0.6763258,0.01368488,-0.009411748,0.02807526,0.0549746,-0.06071846,-0.01832538,0.002131059,-0.001738473,-0.001126835,-0.07711315,1.590591,-0.2661598,0,0.032620200417474
0.6923933,0.008662586,0.00198303,0.02695992,0.05490003,-0.06088863,-0.01821763,0.002229387,-0.002042593,-0.0005058676,-0.07705474,1.590548,-0.2661304,0,0.028386796369661
0.7060814,0.02238151,-0.04455086,0.04112751,0.05487892,-0.06091269,-0.01842131,0.002516679,-0.002534132,0.0001154934,-0.0769918,1.590487,-0.2660956,0,0.064631127482148
0.7226954,-0.003820508,-0.003631023,0.04723903,0.05487596,-0.06087165,-0.01829435,0.002182888,-0.002507576,0.001079024,-0.07702732,1.590489,-0.2660575,0,0.04753216516418
