Time_s_,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Velo_x,Velo_y,Velo_z,Pos_x,Pos_y,Pos_z,sum_xyz,magnitude
1.859665E-05,0.05041412,-0.05102066,-0.01106309,-0.008046526,-0.04817909,-0.01844852,-0.002530908,0.01059257,-0.01288146,-0.08099747,1.578519,-0.2456495,0,0.072574674995579
0.0522871,0.0246419,-0.1203728,0.02669586,-0.004795676,-0.04913234,-0.01783706,0.002373741,0.0007220341,-0.007512229,-0.08084917,1.5792,-0.2466869,0,0.125735871168706
0.05886889,0.02280611,-0.1244133,0.0666815,-0.004493262,-0.04982022,-0.01721896,0.002688447,0.0002432792,-0.007270942,-0.08070493,1.579237,-0.2470825,0,0.142986786313968
0.08070707,-0.007525316,-0.05036354,0.06118136,-0.004804119,-0.05005654,-0.01711462,0.003051986,-0.001203757,-0.006204307,-0.08061886,1.579171,-0.2471446,0,0.079600729478894
0.09031725,0.00479446,-0.07166574,0.04808056,-0.004994951,-0.05016812,-0.01704782,0.003239636,-0.001584818,-0.005747948,-0.08056688,1.579145,-0.2472032,0,0.086433243503211
0.1030598,0.02151786,-0.1121503,0.04488359,-0.005083082,-0.05030804,-0.01691845,0.003150609,-0.002509349,-0.004910326,-0.08053446,1.579075,-0.2472253,0,0.122699852612242
0.1163211,0.009103382,-0.1109852,0.04174729,-0.005508006,-0.0504118,-0.0165162,0.003045358,-0.003502034,-0.00430502,-0.08051085,1.579006,-0.2472523,0,0.118926131769627
0.1364594,-0.02679532,-0.09739076,-0.003252562,-0.006193225,-0.0504302,-0.01624706,0.002753858,-0.005132031,-0.004117075,-0.08045316,1.5789,-0.247317,0,0.101062005976777
0.1455164,0.004066496,-0.06032886,0.004871968,-0.006566699,-0.05037586,-0.01633065,0.002738471,-0.005718205,-0.004178837,-0.08038855,1.578794,-0.2473871,0,0.060661712313101
0.1576471,-0.006946583,0.01880078,0.02784378,-0.006811826,-0.05036779,-0.0161822,0.002194609,-0.005982843,-0.003731248,-0.08040786,1.578697,-0.2473951,0,0.03430743861823
0.171742,-0.01446119,0.09902007,0.02974877,-0.00675593,-0.05029988,-0.01621094,0.001842168,-0.005291006,-0.003131368,-0.08041286,1.578637,-0.2473834,0,0.104398705735575
0.1872435,-0.002356373,0.008311309,0.04055016,-0.006505321,-0.05027228,-0.01611691,0.001577177,-0.003812283,-0.002203167,-0.08042121,1.578688,-0.247357,0,0.041460172674014
0.204978,0.01986201,-0.05427921,-0.01299642,-0.006671148,-0.05024384,-0.01569514,0.00163983,-0.003677964,-0.002202987,-0.0803957,1.578693,-0.2474002,0,0.059242209746602
0.2130761,-0.02918519,-0.01002606,0.01386026,-0.007168069,-0.05040673,-0.0155175,0.001708382,-0.003775715,-0.002272405,-0.08037615,1.578678,-0.2474435,0,0.033829040431764
0.2270141,0.002246756,-0.002624903,-0.007088498,-0.007500394,-0.0504889,-0.01553433,0.001730994,-0.003932511,-0.002085977,-0.08034921,1.578627,-0.2474629,0,0.007885735622932
0.2430577,0.02910493,0.001274543,0.00924732,-0.007676311,-0.05056375,-0.01557102,0.001748004,-0.004026627,-0.001808515,-0.08032727,1.578568,-0.2474684,0,0.030565243039823
0.2600994,0.02359018,-0.05197518,0.01986369,-0.007722644,-0.05069099,-0.0155646,0.001863599,-0.004149946,-0.001667791,-0.08029413,1.578518,-0.2474887,0,0.060435762899946
0.2686515,0.01683288,-0.05270684,0.006472417,-0.007933992,-0.05086476,-0.01547485,0.001932105,-0.004470088,-0.001525003,-0.08026099,1.578482,-0.2475252,0,0.055706813339163
0.2824078,-0.02524778,-0.03179341,0.03490443,-0.008203607,-0.05107976,-0.01534943,0.002285361,-0.004560338,-0.001574943,-0.08022022,1.578439,-0.2475569,0,0.053540545604313
0.2985129,-0.01854494,-0.04185545,0.03714255,-0.008361356,-0.05113209,-0.01526255,0.002310981,-0.004741884,-0.001405854,-0.08017612,1.578359,-0.2475744,0,0.058952208061736
0.3120103,-0.001697264,-0.06787378,0.007708755,-0.008473834,-0.05116019,-0.01529698,0.002204248,-0.005161639,-0.001253986,-0.08013773,1.578261,-0.2475939,0,0.068331223321084
0.3285513,-0.02896135,-0.004009755,0.02801509,-0.008813321,-0.05126131,-0.01531252,0.002081985,-0.005242976,-0.0009704017,-0.08012152,1.578238,-0.2476178,0,0.040492997446681
0.3382854,-0.07357581,0.003089387,0.05792436,-0.008895152,-0.05143006,-0.01526137,0.001742132,-0.005063651,-0.0006905163,-0.08012295,1.578185,-0.2476137,0,0.09369191598573
0.3540177,-0.0117638,0.01018956,0.01834282,-0.009057918,-0.05119484,-0.01533899,0.001323082,-0.004604168,-0.0003643504,-0.08010507,1.578169,-0.2476287,0,0.02405562459004
0.3675289,-0.01753309,0.02113802,0.03254591,-0.009102111,-0.0512397,-0.01553991,0.0009603795,-0.004299591,0.0001327139,-0.08011985,1.578132,-0.2475973,0,0.042584751383974
0.3836389,-0.00256967,0.02204487,0.01407566,-0.009223811,-0.05110173,-0.0154672,0.0007186884,-0.003803002,0.0004165302,-0.08013344,1.578141,-0.2475893,0,0.026281247895849
0.3933954,-0.06867665,0.02358649,0.05946138,-0.009464938,-0.05120569,-0.01543271,0.0005311472,-0.003491021,0.000628608,-0.08014798,1.578151,-0.2475876,0,0.093853398446897
0.4133329,0.02591289,-0.07758208,0.009381432,-0.009476492,-0.05089168,-0.0158597,0.0004393418,-0.003670621,0.00110854,-0.08010578,1.578127,-0.2476048,0,0.08233145605603
0.4230723,0.02147749,-0.07866636,-0.006454201,-0.009830846,-0.05073627,-0.01589279,0.0003623586,-0.004028677,0.001199502,-0.08012819,1.578078,-0.2475819,0,0.081800582569489
0.4353824,0.00569232,-0.05065513,0.02048817,-0.009983998,-0.0506687,-0.01569043,0.0002979982,-0.004481631,0.001486758,-0.08017135,1.578002,-0.2475252,0,0.054937323391765
0.4490671,0.04512433,-0.009423656,0.02618849,-0.01010946,-0.05068711,-0.01534115,0.0002704588,-0.004371064,0.001875961,-0.08019376,1.57796,-0.2474716,0,0.053017426604603
0.4682579,0.03750792,0.03576603,0.03210609,-0.01008649,-0.05074594,-0.01530927,0.0007786356,-0.003824699,0.002644174,-0.0801394,1.577967,-0.2474229,0,0.060966008541032
0.4784918,0.01898243,0.04161143,0.0523028,-0.01014812,-0.0507102,-0.01539269,0.00125783,-0.003411704,0.002989296,-0.08009529,1.577976,-0.2473849,0,0.069479683822149
0.4947677,-0.001556882,-0.008152835,0.04508159,-0.01022764,-0.05080684,-0.01546375,0.001509342,-0.00238074,0.003626684,-0.0800848,1.578017,-0.2473032,0,0.045839313231316
0.5047708,0.04315238,-0.0430413,0.03757294,-0.01029442,-0.05089924,-0.01553267,0.001611772,-0.002214896,0.003936668,-0.08006835,1.578005,-0.2472326,0,0.071598930800624
0.5207028,-0.008536402,-0.04904832,0.05568535,-0.01042219,-0.05099092,-0.0155506,0.001732587,-0.002246568,0.004182072,-0.08004522,1.578001,-0.2471737,0,0.074695819894374
